X,Y,OBJECTID,site_name,feature_type_name,EASTING,NORTHING,asset_id_code,site_code,number_bins,bin_size
324853,672880,2494256,Lochrin Terrace,WS: Side Loading Communal,324853,672880,,7904022,3,3200
324834.33,672884.189999999,2494257,Lochrin Terrace,WS: Food Waste Communal,324834,672884,,7904022,1,500
324693.81,672985.27,2494258,Chalmers Buildings,WS: Chamberlain Bin,324694,672985,,7904020,2,940
326712.61,675548.52,2494259,Springfield Buildings,WS: Communal Bin,326713,675549,,7906609,2,1280
326887,675882,2494260,Cassel's Lane,WS: Communal Bin,326887,675882,,7904005,1,660
324773.12,674640.960000001,2494261,Patriothall,WS: Communal Bin,324773,674641,,7904001,4,1280
325133.5,675121.75,2494262,Howard Street,WS: Side Loading Communal,325134,675122,,7906641,1,3200
324983.15,675388.550000001,2494263,Eildon Street,WS: Side Loading Communal,324983,675389,,7904133,1,2400
325116.8,674965.51,2494264,Brandon Terrace,WS: Side Loading Communal,325117,674966,,7903990,1,3200
325167.86,675010.32,2494265,Brandon Terrace,WS: Side Loading Communal,325168,675010,,7903990,1,3200
325149.66,674995.109999999,2494266,Brandon Terrace,WS: Side Loading Communal,325150,674995,,7903990,1,3200
325172.0,675011.210000001,2494267,Brandon Terrace,WS: Food Waste Communal,325172,675011,,7903990,1,500
327940.73,668172.52,2494268,Southhouse Drive,WS: Communal Bin,327941,668173,,7903980,2,1280
327926,668193,2494269,Southhouse Drive,WS: Communal Bin,327926,668193,,7903980,2,1280
327929,668089,2494270,Southhouse Drive,WS: Communal Bin,327929,668089,,7903980,2,1280
327846.93,667963.35,2494271,Southhouse Square,WS: Food Waste Communal,327847,667963,,7903978,1,240
327838.45,667991.32,2494272,Southhouse Square,WS: Food Waste Communal,327838,667991,,7903978,1,240
327848,668011,2494273,Southhouse Square,WS: Food Waste Communal,327848,668011,,7903978,1,240
327865.25,668038.74,2494274,Southhouse Square,WS: Food Waste Communal,327865,668039,,7903978,1,240
327966.36,667976.710000001,2494275,Southhouse Square,WS: Communal Bin,327966,667977,,7903978,1,1280
327954.33,668032.130000001,2494276,Southhouse Square,WS: Food Waste Communal,327954,668032,,7903978,1,240
327971.7,667997.220000001,2494277,Southhouse Square,WS: Food Waste Communal,327972,667997,,7903978,1,240
327970.9,667975.07,2494278,Southhouse Square,WS: Food Waste Communal,327971,667975,,7903978,1,240
327932.16,667925.41,2494279,Southhouse Square,WS: Food Waste Communal,327932,667925,,7903978,1,240
327907,667921,2494280,Southhouse Square,WS: Food Waste Communal,327907,667921,,7903978,1,240
327890.84,667934.119999999,2494281,Southhouse Square,WS: Communal Bin,327891,667934,,7903978,1,1280
327863,667978,2494282,Southhouse Square,WS: Chamberlain Bin,327863,667978,,7903978,1,940
327844.07,667990.67,2494283,Southhouse Square,WS: Communal Bin,327844,667991,,7903978,1,1280
327848,668011,2494284,Southhouse Square,WS: Chamberlain Bin,327848,668011,,7903978,1,940
327873.65,668028.359999999,2494285,Southhouse Square,WS: Chamberlain Bin,327874,668028,,7903978,1,940
327897.86,668021.050000001,2494286,Southhouse Square,WS: Chamberlain Bin,327898,668021,,7903978,2,940
327923,668020,2494287,Southhouse Square,WS: Communal Bin,327923,668020,,7903978,1,1280
327948.31,668012.300000001,2494288,Southhouse Square,WS: Chamberlain Bin,327948,668012,,7903978,1,940
327966.35,667994.859999999,2494289,Southhouse Square,WS: Chamberlain Bin,327966,667995,,7903978,1,940
327971.69,667973.949999999,2494290,Southhouse Square,WS: Chamberlain Bin,327972,667974,,7903978,1,940
327946,667940,2494291,Southhouse Square,WS: Communal Bin,327946,667940,,7903978,1,1280
327928,667932,2494292,Southhouse Square,WS: Communal Bin,327928,667932,,7903978,1,1280
327908.38,667916.449999999,2494293,Southhouse Square,WS: Communal Bin,327908,667916,,7903978,1,1280
327912.29,667922.619999999,2494294,Southhouse Square,WS: Food Waste Communal,327912,667923,,7903978,1,240
327888.36,667935.039999999,2494295,Southhouse Square,WS: Chamberlain Bin,327888,667935,,7903978,1,940
326807,674601,2494296,Brunton Gardens,WS: Communal Bin,326807,674601,,7906580,2,1280
326738,674491,2494297,Brunton Place,WS: Food Waste Communal,326738,674491,,7903969,1,500
326730,674483,2494298,Brunton Place,WS: Communal Bin,326730,674483,,7903969,2,1280
326807,674482,2494299,Brunton Place,WS: Communal Bin,326807,674482,,7903969,2,1280
326828.28,674484.380000001,2494300,Brunton Place,WS: Communal Bin,326828,674484,,7903969,3,1280
326685.06,674752.539999999,2494301,Brunswick Terrace,WS: Communal Bin,326685,674753,,7906593,2,1280
325593.81,674493.92,2494302,Broughton Market,WS: Communal Bin,325594,674494,,7903962,1,1280
319973,671455,2494303,Broomhouse Cottages West,WS: Communal Bin,319973,671455,,7903958,2,1280
319971.24,671565.310000001,2494304,Broomhouse Gardens,WS: Communal Bin,319971,671565,,7903957,3,660
320200.74,671407.310000001,2494305,Broomhouse Medway,WS: Communal Bin,320201,671407,,7902572,1,1280
320219.2,671459.289999999,2494306,Broomhouse Way,WS: Communal Bin,320219,671459,,7903955,1,1280
320045.38,671357.310000001,2494307,Broomhouse Square,WS: Communal Bin,320045,671357,,7903954,4,1280
326579,671759,2494308,West Mayfield,WS: Communal Bin,326579,671759,,7903950,1,1100
327076,671930,2494309,East Mayfield,WS: Communal Bin,327076,671930,,7903949,2,660
327017.28,671904.279999999,2494310,East Mayfield,WS: Communal Bin,327017,671904,,7903949,1,660
327026.44,671909.220000001,2494311,East Mayfield,WS: Communal Bin,327026,671909,,7903949,1,660
331225.02,673681.789999999,2494312,Arran Place,WS: Food Waste Communal,331225,673682,,7903942,1,240
331225.72,673678.66,2494313,Arran Place,WS: Communal Bin,331226,673679,,7903942,1,1280
330378.18,673946.199999999,2494314,Williamfield Square,WS: Communal Bin,330378,673946,,7903935,2,1280
330431.58,674248.029999999,2494315,Harbour Place,WS: Chamberlain Bin,330432,674248,,7903934,1,940
330457,674216,2494316,Harbour Place,WS: Chamberlain Bin,330457,674216,,7903934,1,940
330376.54,674215.75,2494317,William Jameson Place,WS: Chamberlain Bin,330377,674216,,7903933,1,940
330408,674173,2494318,William Jameson Place,WS: Chamberlain Bin,330408,674173,,7903933,1,940
330371,674142,2494319,Brickfield,WS: Chamberlain Bin,330371,674142,,7903930,1,940
327134.81,676457.1,2494320,Carpet Lane,WS: Communal Bin,327135,676457,,7901092,2,1280
324724,676007,2494321,Bowhill Terrace,WS: Side Loading Communal,324724,676007,,7903922,1,3200
324700,676010,2494322,Bowhill Terrace,WS: Side Loading Communal,324700,676010,,7903922,1,3200
324721.17,676007.65,2494323,Bowhill Terrace,WS: Food Waste Communal,324721,676008,,7903922,1,500
324677.62,675948.52,2494324,Montagu Terrace,WS: Side Loading Communal,324678,675949,,7906637,1,3200
322159.07,674471.93,2494325,Marischal Place,WS: Food Waste Communal,322159,674472,,7906536,1,500
322110.64,674503.67,2494326,Marischal Place,WS: Communal Bin,322111,674504,,7906536,1,1280
322161.35,674471.18,2494327,Marischal Place,WS: Communal Bin,322161,674471,,7906536,2,1280
322047.35,674525.699999999,2494328,Craigcrook Place,WS: Communal Bin,322047,674526,,7906586,1,1280
322066.64,674523.960000001,2494329,Marischal Place,WS: Communal Bin,322067,674524,,7906536,2,1280
322086,674209,2494330,Ravelston House Park,WS: Chamberlain Bin,322086,674209,,7903173,3,940
324504.68,673081.140000001,2494331,Rosemount Buildings,WS: Food Waste Communal,324505,673081,,7903888,1,240
324539.86,673027.42,2494332,Rosemount Buildings,WS: Food Waste Communal,324540,673027,,7903888,1,240
324447.26,673055.869999999,2494333,Rosemount Buildings,WS: Food Waste Communal,324447,673056,,7903888,1,240
324448.63,673058.52,2494334,Rosemount Buildings,WS: Communal Bin,324449,673059,,7903888,3,1280
324504.86,673080.800000001,2494335,Rosemount Buildings,WS: Communal Bin,324505,673081,,7903888,2,1280
324540.36,673027.75,2494336,Rosemount Buildings,WS: Communal Bin,324540,673028,,7903888,2,1280
324466.47,673011.449999999,2494337,Rosemount Buildings,WS: Communal Bin,324466,673011,,7903888,2,1280
321956.97,676266.17,2494338,West Pilton Crescent,WS: Chamberlain Bin,321957,676266,,7901581,5,940
321184,676258,2494339,Muirhouse Grove,WS: Chamberlain Bin,321184,676258,,7903872,3,940
321072,676247,2494340,Muirhouse Grove,WS: Food Waste Communal,321072,676247,,7903872,1,500
321218,676287,2494341,Muirhouse Grove,WS: Food Waste Communal,321218,676287,,7903872,2,500
321146,676261,2494342,Muirhouse Grove,WS: Chamberlain Bin,321146,676261,,7903872,3,940
321151,676189,2494343,Muirhouse Grove,WS: Communal Bin,321151,676189,,7903872,1,1280
321199,676169,2494344,Muirhouse Grove,WS: Communal Bin,321199,676169,,7903872,1,1280
321088,676172,2494345,Muirhouse Grove,WS: Communal Bin,321088,676172,,7903872,1,1100
321107,676178,2494346,Muirhouse Grove,WS: Communal Bin,321107,676178,,7903872,1,1280
321130,676183,2494347,Muirhouse Grove,WS: Communal Bin,321130,676183,,7903872,1,1280
321227,676170,2494348,Muirhouse Grove,WS: Chamberlain Bin,321227,676170,,7903872,1,940
312971.13,678275.27,2494349,Brewery Close,WS: Communal Bin,312971,678275,,7903870,3,1280
312923.9,678412.27,2494350,Bellstane,WS: Food Waste Communal,312924,678412,,7903866,1,240
312922.53,678409.08,2494351,Bellstane,WS: Communal Bin,312923,678409,,7903866,2,1280
312617.65,678514.560000001,2494352,Shore Road,WS: Communal Bin,312618,678515,,7903862,2,660
325316.31,675017.630000001,2494353,Canonmills,WS: Communal Bin,325316,675018,,7901091,2,1280
326183,674733,2494354,Annandale Street,WS: Side Loading Communal,326183,674733,,7903858,1,3200
326169.77,674786.49,2494355,Annandale Street,WS: Chamberlain Bin,326170,674786,,7903858,2,940
325895,675046,2494356,Annandale Street,WS: Communal Bin,325895,675046,,7903858,1,1280
326176,674755,2494357,Annandale Street,WS: Communal Bin,326176,674755,,7903858,2,1280
326203,674726,2494358,Annandale Street,WS: Communal Bin,326203,674726,,7903858,2,1280
326127,674837,2494359,Annandale Street,WS: Communal Bin,326127,674837,,7903858,1,1100
325833.03,674945.76,2494360,Bellevue Road,WS: Side Loading Communal,325833,674946,,7903857,1,3200
325923,675168,2494361,Bellevue Road,WS: Side Loading Communal,325923,675168,,7903857,1,3200
325862,675018,2494362,Bellevue Road,WS: Side Loading Communal,325862,675018,,7903857,1,3200
325845.45,674985.5,2494363,Bellevue Road,WS: Side Loading Communal,325845,674986,,7903857,1,3200
325941,675214,2494364,Bellevue Road,WS: Side Loading Communal,325941,675214,,7903857,1,3200
325836,674722,2494365,Cochran Terrace,WS: Side Loading Communal,325836,674722,,7903854,2,3200
325555,674915,2494366,Bellevue Terrace,WS: Side Loading Communal,325555,674915,,7903851,1,3200
326730.57,673934.859999999,2494367,Robertson's Court,WS: Chamberlain Bin,326731,673935,,7903848,1,940
326694.34,673923.779999999,2494368,Whitehorse Close,WS: Chamberlain Bin,326694,673924,,7903847,1,940
326262,673693,2494369,Chessel's Court,WS: Chamberlain Bin,326262,673693,,7903839,1,940
326252.29,673670.91,2494370,Chessel's Court,WS: Communal Bin,326252,673671,,7903839,1,1100
325473.6,673347.25,2494371,Gilmour's Close,WS: Communal Bin,325474,673347,,7903817,2,1280
326097.2,673672.140000001,2494372,Hyndford's Close,WS: Chamberlain Bin,326097,673672,,7903807,4,940
326125.57,673683.210000001,2494373,High Street,WS: Communal Bin,326126,673683,,7901860,1,1280
325868.88,673464.75,2494374,College Wynd,WS: Chamberlain Bin,325869,673465,,7903802,3,940
323933,673830,2494375,Belford Mews,WS: Communal Bin,323933,673830,,7903792,3,940
323872.23,673882.58,2494376,Sunbury Place,WS: Chamberlain Bin,323872,673883,,7903332,2,940
326605.23,673565.039999999,2494377,Holyrood Court,WS: Chamberlain Bin,326605,673565,,7906606,4,940
326400.28,672976.5,2494378,Carnegie Court,WS: Food Waste Communal,326400,672976,,7903776,1,500
326395.33,673004.859999999,2494379,Carnegie Court,WS: Chamberlain Bin,326395,673005,,7903776,2,940
326352.97,673023.060000001,2494380,Carnegie Court,WS: Chamberlain Bin,326353,673023,,7903776,1,940
326456.27,676677.300000001,2494381,Hopefield Terrace,WS: Communal Bin,326456,676677,,7901170,2,1100
326611.72,676523.98,2494382,Couper Field,WS: Communal Bin,326612,676524,,7905309,1,1280
326160.7,676819.52,2494383,Bathfield,WS: Communal Bin,326161,676820,,7903765,2,1280
326063.37,676765.27,2494384,North Hillhousefield,WS: Communal Bin,326063,676765,,7901229,3,1280
326065.71,676776.640000001,2494385,North Hillhousefield,WS: Communal Bin,326066,676777,,7901229,3,1280
326077.58,676804.789999999,2494386,Bathfield,WS: Communal Bin,326078,676805,,7903765,2,1280
326073.83,676825.460000001,2494387,Bathfield,WS: Communal Bin,326074,676825,,7903765,2,1280
326071.2,676789.85,2494388,North Hillhousefield,WS: Communal Bin,326071,676790,,7901229,2,1280
326100.2,676809.109999999,2494389,Bathfield,WS: Communal Bin,326100,676809,,7903765,2,1280
326144.58,676819.74,2494390,Bathfield,WS: Communal Bin,326145,676820,,7903765,2,1280
318952.68,675795.0,2494391,Barnton Avenue West,WS: Communal Bin,318953,675795,,7903743,1,1280
318506.48,675549.710000001,2494392,Barnton Avenue West,WS: Chamberlain Bin,318506,675550,,7903743,2,940
324108.07,670666.34,2494393,Morningside Court,WS: Chamberlain Bin,324108,670666,,7903728,1,940
324083.46,670798.470000001,2494394,Balcarres Court,WS: Food Waste Communal,324083,670798,,7903727,1,240
324085.65,670802.210000001,2494395,Balcarres Court,WS: Chamberlain Bin,324086,670802,,7903727,1,940
324696.62,674537.529999999,2494396,Baker's Place,WS: Communal Bin,324697,674538,,7903725,1,660
329367.11,671345.25,2494397,Almond Court,WS: Food Waste Communal,329367,671345,,7903722,1,240
329366.54,671346.23,2494398,Almond Court,WS: Communal Bin,329367,671346,,7903722,2,1280
329356.06,671368.560000001,2494399,West Court,WS: Communal Bin,329356,671369,,7903721,2,1280
329318.46,671486.98,2494400,West Court,WS: Communal Bin,329318,671487,,7903721,1,1280
325521,677008,2494401,Auchinleck's Court,WS: Chamberlain Bin,325521,677008,,7903708,2,940
326547.51,675101.43,2494402,Crighton Place,WS: Food Waste Communal,326548,675101,,7906667,1,500
326532,675072,2494403,Crighton Place,WS: Communal Bin,326532,675072,,7906667,2,1280
326567,675130,2494404,Crighton Place,WS: Communal Bin,326567,675130,,7906667,3,1280
326411.77,674938.710000001,2494405,Croall Place,WS: Communal Bin,326412,674939,,7903693,2,1280
326211.42,674702.07,2494406,Haddington Place,WS: Food Waste Communal,326211,674702,,7903692,1,500
326189.23,674560.859999999,2494407,Elm Row,WS: Food Waste Communal,326189,674561,,7903691,1,500
326300,674758,2494408,Elm Row,WS: Communal Bin,326300,674758,,7903691,3,1280
325716.03,676992.17,2494409,Annfield,WS: Food Waste Communal,325716,676992,,7903684,1,240
325830.98,676973.390000001,2494410,Annfield,WS: Food Waste Communal,325831,676973,,7903684,1,240
325716.01,676991.810000001,2494411,Annfield,WS: Communal Bin,325716,676992,,7903684,2,1280
325830.73,676973.720000001,2494412,Annfield,WS: Communal Bin,325831,676974,,7903684,2,1280
318705.43,676512.84,2494413,Caddell's Row,WS: Communal Bin,318705,676513,,7903679,1,1100
327461.96,670031.52,2494414,Shanter Way,WS: Chamberlain Bin,327462,670032,,7903676,2,940
327336.47,670060.59,2494415,Mossgiel Walk,WS: Food Waste Communal,327336,670061,,7903675,1,240
327325.42,670175.869999999,2494416,Mossgiel Walk,WS: Chamberlain Bin,327325,670176,,7903675,2,940
327409.22,670082.73,2494417,Jean Armour Avenue,WS: Food Waste Communal,327409,670083,,7903674,1,500
327560.25,670130.51,2494418,Jean Armour Avenue,WS: Chamberlain Bin,327560,670131,,7903674,2,940
327571.33,670075.800000001,2494419,Jean Armour Avenue,WS: Chamberlain Bin,327571,670076,,7903674,2,940
327505.94,670083.33,2494420,Jean Armour Avenue,WS: Chamberlain Bin,327506,670083,,7903674,2,940
327408.82,670085.289999999,2494421,Jean Armour Avenue,WS: Chamberlain Bin,327409,670085,,7903674,3,940
327332.18,670099.949999999,2494422,Jean Armour Avenue,WS: Chamberlain Bin,327332,670100,,7903674,2,940
327282.25,670097.67,2494423,Jean Armour Avenue,WS: Chamberlain Bin,327282,670098,,7903674,2,940
327396.22,670022.449999999,2494424,Alloway Loan,WS: Chamberlain Bin,327396,670022,,7903673,2,940
327334.23,670054.82,2494425,Alloway Loan,WS: Chamberlain Bin,327334,670055,,7903673,2,940
322399.79,671945.300000001,2494426,Coxfield Lane,WS: Food Waste Communal,322400,671945,,7903665,1,240
322404.39,671939.33,2494427,Coxfield Lane,WS: Communal Bin,322404,671939,,7903665,5,1280
330558.75,674109.16,2494428,Beach Lane,WS: Communal Bin,330559,674109,,7903661,1,1280
330409,674134,2494429,Law Place,WS: Chamberlain Bin,330409,674134,,7903660,1,940
330415,674141,2494430,Law Place,WS: Chamberlain Bin,330415,674141,,7903660,1,940
330477.69,674098.109999999,2494431,Shrub Mount,WS: Chamberlain Bin,330478,674098,,7903659,1,940
330443,674177,2494432,The Pottery,WS: Chamberlain Bin,330443,674177,,7903658,1,940
330461.69,674198.109999999,2494433,The Pottery,WS: Chamberlain Bin,330462,674198,,7903658,1,940
330494.41,674077.029999999,2494434,Aitchison's Place,WS: Chamberlain Bin,330494,674077,,7903656,1,940
330468.27,674059.52,2494435,Whins Place,WS: Chamberlain Bin,330468,674060,,7903654,1,940
328913.51,673300.85,2494436,Abercorn Court,WS: Communal Bin,328914,673301,,7903645,1,1280
329236.02,673159.210000001,2494437,Duddingston Mills,WS: Communal Bin,329236,673159,,7901754,2,1280
324058.34,671698.939999999,2494438,Abbotsford Court,WS: Food Waste Communal,324058,671699,,7903627,1,240
324067.38,671658.92,2494439,Abbotsford Court,WS: Chamberlain Bin,324067,671659,,7903627,1,940
330878.02,673025.98,2494440,Hope Lane,WS: Chamberlain Bin,330878,673026,,7903582,2,940
326190.22,672639.77,2494441,North Meadow Walk,WS: Food Waste Communal,326190,672640,,7903574,1,500
326195.32,672637.9,2494442,North Meadow Walk,WS: Communal Bin,326195,672638,,7903574,2,1280
325057.28,674792.76,2494443,Henderson Place,WS: Side Loading Communal,325057,674793,,7903566,1,3200
325067.69,674777.220000001,2494444,Henderson Place,WS: Food Waste Communal,325068,674777,,7903566,1,240
312605.49,674546.67,2494445,Main Street,WS: Communal Bin,312605,674547,,7903546,3,1280
319309.75,668298.77,2494446,Lanark Road West,WS: Communal Bin,319310,668299,,7906119,1,660
